Subject,Gamble,Domain,p_Meanfix,q_Meanfix,x_Meanfix,y_Meanfix,p_TotalFix,q_TotalFix,x_TotalFix,y_TotalFix,risk_selected,response_time
15,29,1,0.0,0.0,52.40600000007544,0.0,0,0,1,0,0,1637
15,17,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1784
15,74,1,0.0,66.65999999991618,0.0,0.0,0,1,0,0,0,1943
15,43,1,33.310999999870546,0.0,0.0,0.0,1,0,0,0,0,879
15,25,1,33.38899999996647,0.0,0.0,0.0,1,0,0,0,0,1866
15,32,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1884
15,61,1,0.0,83.36000000010245,0.0,83.43099999986589,0,2,0,1,0,1423
15,30,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1241
15,62,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1150
15,70,1,0.0,66.66533333334762,0.0,0.0,0,3,0,0,0,1071
15,56,1,0.0,0.0,84.99460000002291,0.0,0,0,10,0,0,1256
15,53,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1781
15,10,1,0.0,27.839333333307877,0.0,0.0,0,3,0,0,0,1100
15,44,1,141.66400000004796,0.0,0.0,0.0,2,0,0,0,0,1526
15,24,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1485
15,63,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1375
15,42,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1053
15,14,1,0.0,0.0,50.55366666665456,0.0,0,0,3,0,0,881
15,64,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1839
15,73,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1570
15,66,1,0.0,0.0,16.701000000117347,0.0,0,0,1,0,0,1305
15,23,1,41.650499999988824,0.0,0.0,0.0,2,0,0,0,0,931
15,37,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1179
15,21,1,33.33700000005774,33.337999999988824,0.0,0.0,1,1,0,0,0,849
15,67,1,70.8640000000014,0.0,0.0,0.0,4,0,0,0,0,1341
15,20,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1013
15,18,1,0.0,0.0,0.0,0.0,0,0,0,0,0,4449
15,9,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1460
15,58,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1776
15,54,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1814
15,38,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2746
15,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1011
15,48,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1391
15,49,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1204
15,39,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1218
15,31,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1167
15,71,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1053
15,22,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1074
15,69,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1498
15,5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1261
15,55,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1695
15,45,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1034
15,68,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1038
15,75,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1881
15,51,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1508
15,4,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1605
15,12,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1435
15,3,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1404
15,8,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1450
15,65,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1941
15,36,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1436
15,13,1,0.0,0.0,0.0,0.0,0,0,0,0,1,1922
15,46,1,0.0,0.0,0.0,0.0,0,0,0,0,0,4051
15,11,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1653
